is_phd,is_ms,is_spring,is_fall,year,university_name,university_ranking,university_faculty,university_publication,gpa,gre_verbal,gre_quant,gre_writing,is_american,is_international_without_american_degree,is_international_with_american_degree
False,True,True,False,15,Purdue University,106,53.0,4.8,3.3,154.0,166.0,3.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.3,154.0,166.0,3.0,False,True,False
False,True,True,False,15,Rutgers University,105,43.0,3.6,3.13,160.0,169.0,4.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.7,150.0,169.0,4.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.68,153.0,162.0,4.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.94,144.0,168.0,3.0,False,False,True
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.95,163.0,163.0,4.0,False,True,False
True,False,True,False,15,Ohio State University (OSU),66,35.0,3.4,3.85,158.0,159.0,5.0,True,False,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.23,156.0,163.0,4.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.83,161.0,160.0,5.0,True,False,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.8,148.0,170.0,3.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.8,162.0,170.0,5.0,True,False,False
False,True,True,False,15,Cornell University,14,68.0,8.7,4.0,162.0,165.0,5.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.69,167.0,164.0,5.0,True,False,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.8,170.0,162.0,5.0,True,False,False
False,True,True,False,15,Cornell University,14,68.0,8.7,4.0,148.0,170.0,3.5,False,True,False
True,False,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.8,157.0,168.0,4.0,False,False,True
False,True,True,False,15,Columbia University,18,47.0,5.8,3.75,157.0,167.0,4.5,False,False,True
False,True,True,False,15,University Of Southern California (USC),73,50.0,5.7,3.64,145.0,157.0,3.5,True,False,False
True,False,True,False,15,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.82,149.0,163.0,3.0,False,True,False
False,True,True,False,15,New York University (NYU),60,46.0,4.3,3.5,145.0,160.0,4.0,True,False,False
False,True,True,False,15,"University Of Texas, Dallas (UT Dallas)",260,34.0,2.3,3.94,151.0,161.0,4.0,False,True,False
False,True,True,False,15,Carnegie Mellon University (CMU),20,152.0,18.1,3.92,170.0,153.0,3.0,False,False,True
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.0,158.0,163.0,3.0,False,True,False
False,True,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.0,158.0,163.0,3.0,False,True,False
False,True,True,False,15,Arizona State University (ASU),161,26.0,2.3,3.0,158.0,163.0,3.0,False,True,False
False,True,True,False,15,Stanford University,4,57.0,11.5,3.0,158.0,163.0,3.0,False,True,False
False,True,True,False,15,"University Of California, Berkeley (UCB)",8,83.0,11.1,3.0,158.0,163.0,3.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.67,163.0,170.0,4.5,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.8,166.0,159.0,4.0,False,True,False
True,False,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.5,145.0,164.0,3.0,False,True,False
False,True,True,False,15,New York University (NYU),60,46.0,4.3,3.83,153.0,166.0,3.0,False,False,True
False,True,True,False,15,New York University (NYU),60,46.0,4.3,3.83,153.0,166.0,3.0,False,False,True
False,True,True,False,15,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.77,155.0,167.0,4.0,False,True,False
True,False,True,False,15,University Of Utah (UoU),83,40.0,3.6,3.56,147.0,166.0,4.0,False,True,False
True,False,True,False,15,Johns Hopkins University (JHU),13,22.0,2.4,3.56,147.0,166.0,4.0,False,True,False
True,False,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.56,147.0,166.0,4.0,False,True,False
True,False,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.58,152.0,170.0,3.0,False,True,False
False,True,True,False,15,New York University (NYU),60,46.0,4.3,2.81,157.0,168.0,4.0,False,True,False
True,False,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.58,164.0,161.0,4.5,True,False,False
False,True,True,False,15,"University Of Washington, Seattle (UW)",23,57.0,8.4,3.75,147.0,170.0,3.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.93,160.0,165.0,3.5,True,False,False
False,True,True,False,15,"University Of California, Santa Barbara (UCSB)",29,25.0,3.5,3.83,161.0,168.0,4.5,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.59,167.0,168.0,5.5,True,False,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.75,157.0,164.0,4.5,True,False,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.84,157.0,169.0,4.0,False,True,False
False,True,True,False,15,New York University (NYU),60,46.0,4.3,3.3,154.0,170.0,3.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.88,163.0,168.0,5.0,False,True,False
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.7,163.0,168.0,5.5,True,False,False
False,True,True,False,15,Cornell University,14,68.0,8.7,3.8,162.0,168.0,4.5,False,True,False
True,False,True,False,15,Brown University,55,26.0,3.3,3.56,147.0,166.0,4.0,False,True,False
True,False,True,False,15,Yale University,10,26.0,2.5,3.56,147.0,166.0,4.0,False,True,False
True,False,True,False,15,Duke University,24,22.0,2.8,3.56,147.0,166.0,4.0,False,True,False
True,False,True,False,15,University Of Rochester,81,21.0,2.1,3.56,147.0,166.0,4.0,False,True,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.78,157.0,170.0,4.5,False,True,False
False,True,True,False,15,University Of Southern California (USC),73,50.0,5.7,3.6,164.0,164.0,4.5,False,True,False
False,True,True,False,15,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.33,159.0,168.0,3.5,False,True,False
False,True,True,False,15,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.8,166.0,170.0,4.5,False,True,False
True,False,True,False,15,"University Of Colorado, Boulder",67,47.0,3.0,3.97,162.0,164.0,3.5,True,False,False
False,True,True,False,15,New York University (NYU),60,46.0,4.3,3.9,152.0,160.0,4.0,True,False,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.5,150.0,170.0,3.0,False,True,False
False,True,True,False,15,Cornell University,14,68.0,8.7,3.23,159.0,168.0,3.5,False,True,False
False,True,True,False,15,University Of Chicago (UChicago),12,23.0,2.7,3.2,145.0,170.0,3.5,False,False,True
False,True,True,False,15,Columbia University,18,47.0,5.8,3.2,145.0,170.0,3.5,False,False,True
False,True,True,False,15,"University Of Colorado, Boulder",67,47.0,3.0,3.8,160.0,160.0,4.5,True,False,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.35,160.0,170.0,4.5,False,True,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.13,160.0,169.0,4.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.77,155.0,167.0,4.0,False,True,False
False,True,True,False,15,Cornell University,14,68.0,8.7,3.77,155.0,167.0,4.0,False,True,False
False,True,True,False,15,Arizona State University (ASU),161,26.0,2.3,3.77,155.0,167.0,4.0,False,True,False
False,True,True,False,15,North Caroline State University (NCSU),1000,30.0,2.3,3.77,155.0,167.0,4.0,False,True,False
False,True,True,False,15,Carnegie Mellon University (CMU),20,152.0,18.1,3.77,155.0,165.0,4.0,False,True,False
False,True,True,False,15,Carnegie Mellon University (CMU),20,152.0,18.1,3.77,155.0,167.0,4.0,False,True,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.15,156.0,158.0,4.0,True,False,False
False,True,True,False,15,University Of Southern California (USC),73,50.0,5.7,3.77,155.0,167.0,4.0,False,True,False
False,True,True,False,15,University Of Pennsylvania (UPenn),19,46.0,5.6,3.77,155.0,167.0,4.0,False,True,False
False,True,True,False,15,"University Of Illinois, Chicago (UIC)",197,33.0,2.8,4.0,150.0,162.0,3.5,False,True,False
False,True,True,False,15,Duke University,24,22.0,2.8,3.69,160.0,170.0,3.0,False,True,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.97,165.0,166.0,4.5,False,True,False
False,True,True,False,15,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.8,154.0,170.0,4.5,False,True,False
False,True,True,False,15,"University Of Illinois, Chicago (UIC)",197,33.0,2.8,3.31,154.0,157.0,4.0,False,True,False
False,True,True,False,15,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.83,165.0,166.0,3.0,False,True,False
False,True,True,False,15,Brown University,55,26.0,3.3,3.52,161.0,153.0,4.0,True,False,False
False,True,True,False,15,"University Of Wisconsin, Madison",27,48.0,5.9,3.6,162.0,160.0,4.0,False,True,False
False,True,True,False,15,New York University (NYU),60,46.0,4.3,3.48,157.0,170.0,3.5,False,True,False
False,True,True,False,15,Vanderbilt University,51,15.0,1.5,3.48,157.0,170.0,3.5,False,True,False
False,True,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.86,150.0,170.0,3.5,False,True,False
False,True,True,False,15,Duke University,24,22.0,2.8,3.62,150.0,170.0,4.0,False,True,False
False,True,True,False,15,"University Of Massachusetts, Amherst (UMass)",56,50.0,4.7,3.97,150.0,168.0,4.5,False,True,False
True,False,True,False,15,Oregon State University,288,30.0,2.8,4.0,155.0,169.0,3.5,True,False,False
False,True,True,False,15,"University Of California, Irvine (UCI)",49,55.0,4.3,3.6,156.0,164.0,4.0,False,True,False
False,True,True,False,15,"Ohio State University, Columbus (OSU)",66,35.0,3.4,3.67,152.0,160.0,3.5,False,True,False
True,False,True,False,15,Duke University,24,22.0,2.8,3.26,157.0,169.0,3.0,False,True,False
True,False,True,False,15,Duke University,24,22.0,2.8,4.0,150.0,159.0,3.5,False,True,False
False,True,True,False,15,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.86,150.0,170.0,3.5,False,True,False
True,False,True,False,15,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,3.8,157.0,168.0,4.0,False,False,True
False,True,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.9,159.0,168.0,3.0,False,True,False
True,False,True,False,15,"University Of Illinois, Urbana-Champaign (UIUC)",33,83.0,9.9,4.0,170.0,148.0,3.0,False,True,False
False,True,True,False,15,"University Of Illinois, Chicago (UIC)",197,33.0,2.8,3.1,156.0,161.0,3.0,False,True,False
False,True,True,False,15,Arizona State University (ASU),161,26.0,2.3,3.1,156.0,161.0,3.0,False,True,False
False,True,True,False,15,"University Of Wisconsin, Madison",27,48.0,5.9,3.56,161.0,168.0,3.5,False,True,False
True,False,True,False,15,University Of Georgia,213,7.0,1.3,3.79,153.0,165.0,3.0,False,True,False
True,False,True,False,15,"University Of Texas, Arlington",550,15.0,1.8,3.49,141.0,162.0,2.5,False,True,False
False,True,True,False,15,Ohio State University (OSU),66,35.0,3.4,3.8,152.0,164.0,3.5,False,True,False
False,True,True,False,15,"University Of Wisconsin, Madison",27,48.0,5.9,3.98,161.0,164.0,3.5,False,False,True
True,False,True,False,15,University Of Chicago (UChicago),12,23.0,2.7,3.7,149.0,165.0,3.0,False,True,False
False,True,True,False,15,Virginia Tech,72,39.0,2.4,3.7,158.0,170.0,3.5,False,True,False
False,True,True,False,15,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.1,155.0,169.0,4.0,False,True,False
False,True,True,False,15,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.6,158.0,164.0,3.5,False,True,False
True,False,True,False,15,Vanderbilt University,51,15.0,1.5,3.7,150.0,168.0,3.0,False,True,False
False,True,True,False,15,"University Of Wisconsin, Madison",27,48.0,5.9,3.6,160.0,166.0,4.0,False,True,False
False,True,True,False,15,"University Of Wisconsin, Madison",27,48.0,5.9,3.75,153.0,157.0,3.0,False,True,False
False,True,True,False,15,"University Of Wisconsin, Madison",27,48.0,5.9,3.7,160.0,170.0,4.5,False,True,False
False,True,True,False,15,New York University (NYU),60,46.0,4.3,3.97,165.0,166.0,4.5,False,True,False
False,True,True,False,15,"University Of Wisconsin, Madison",27,48.0,5.9,3.7,158.0,170.0,4.0,False,True,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.95,147.0,170.0,3.5,False,False,True
False,True,False,True,15,Columbia University,18,47.0,5.8,3.65,156.0,163.0,4.0,False,False,True
True,False,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.8,154.0,170.0,4.5,False,True,False
False,True,True,False,15,North Caroline State University (NCSU),1000,30.0,2.3,3.2,152.0,168.0,3.5,False,True,False
False,True,True,False,15,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.74,146.0,157.0,3.5,True,False,False
True,False,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.91,146.0,168.0,3.0,False,True,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.65,163.0,156.0,4.0,False,False,True
False,True,True,False,15,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.35,160.0,170.0,4.5,False,True,False
True,False,True,False,15,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.93,160.0,165.0,3.5,True,False,False
False,True,True,False,15,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.3,155.0,170.0,3.0,False,True,False
True,False,True,False,15,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,3.7,152.0,170.0,3.0,False,True,False
False,True,False,True,15,"University Of Michigan, Ann Arbor (UMich)",15,63.0,8.6,4.0,163.0,162.0,4.5,False,True,False
False,True,False,True,15,Ohio State University (OSU),66,35.0,3.4,4.0,163.0,162.0,4.5,False,True,False
False,True,True,False,15,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,3.86,152.0,165.0,4.0,False,True,False
False,True,True,False,15,Ohio State University (OSU),66,35.0,3.4,4.0,150.0,162.0,3.5,False,True,False
False,True,True,False,15,"Texas A&M University, College Station (TAMU)",164,38.0,3.1,4.0,150.0,162.0,3.5,False,True,False
False,True,True,False,15,Ohio State University (OSU),66,35.0,3.4,3.5,155.0,165.0,4.0,False,True,False
True,False,True,False,15,University Of Southern California (USC),73,50.0,5.7,3.86,157.0,169.0,3.5,False,False,True
True,False,True,False,15,"University Of Texas, Austin (UT Austin)",29,42.0,5.4,3.82,151.0,164.0,3.0,False,True,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.4,168.0,166.0,6.0,True,False,False
False,True,True,False,15,Columbia University,18,47.0,5.8,3.4,168.0,166.0,6.0,True,False,False
False,True,True,False,15,Ohio State University (OSU),66,35.0,3.4,3.6,158.0,164.0,3.5,False,True,False
True,False,True,False,15,Johns Hopkins University (JHU),13,22.0,2.4,3.55,154.0,170.0,4.5,False,True,False
False,True,True,False,15,"University Of California, Los Angeles (UCLA)",11,37.0,5.0,3.78,169.0,170.0,5.5,True,False,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.45,158.0,168.0,4.0,False,True,False
True,False,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,4.0,157.0,169.0,3.0,False,True,False
True,False,True,False,15,"University Of Maryland, College Park (UMD)",98,52.0,6.4,4.0,157.0,169.0,3.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.7,157.0,170.0,3.5,False,True,False
False,True,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.7,154.0,163.0,3.5,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.73,144.0,161.0,3.5,False,True,False
False,True,True,False,15,New York University (NYU),60,46.0,4.3,3.11,158.0,162.0,4.5,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.7,150.0,169.0,4.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.6,161.0,170.0,4.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.6,158.0,164.0,4.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.33,160.0,158.0,4.0,True,False,False
False,True,True,False,15,"University Of California, San Diego (UCSD)",32,53.0,6.9,3.4,148.0,165.0,3.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.68,154.0,170.0,4.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.8,152.0,164.0,3.5,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.5,151.0,168.0,3.5,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,4.0,148.0,170.0,3.5,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.6,150.0,161.0,3.0,False,True,False
True,False,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.86,150.0,170.0,3.5,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.35,160.0,170.0,4.5,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.67,167.0,167.0,4.5,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,4.0,160.0,170.0,4.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.8,162.0,168.0,4.5,False,True,False
False,True,True,False,15,New York University (NYU),60,46.0,4.3,3.13,160.0,169.0,4.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.13,160.0,169.0,4.0,False,True,False
False,True,True,False,15,Georgia Institute Of Technology (GTech),27,73.0,6.7,3.3,161.0,164.0,5.5,False,False,True
False,True,True,False,15,Rutgers University,105,43.0,3.6,3.81,157.0,163.0,4.0,True,False,False
